Time,Weather_Config,Avg Speed,Avg Alignment,Density,Cohesion
1732527884.350997,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-5.39257408710399e-122,0.0,280.0850138747109
1732527884.385071,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-1.5860512020894083e-122,0.0,280.07854901739034
1732527884.4190662,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-4.664856476733554e-123,0.0,280.07210862226594
1732527884.453116,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-1.372016610803986e-123,0.0,280.0656926925257
1732527884.4874082,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-4.0353429729529e-124,0.0,280.0593012313877
1732527884.521599,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-1.1868655802802636e-124,0.0,280.05293424210214
1732527884.5548759,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-3.4907811184713646e-125,0.0,280.04659172795016
1732527884.589368,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-1.0267003289621663e-125,0.0,280.04027369224474
1732527884.6237829,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-3.019706849888723e-126,0.0,280.0339801383306
1732527884.656994,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-8.88149073496683e-127,0.0,280.02771106958375
1732527884.691081,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-2.6122031573431857e-127,0.0,280.02146648941294
1732527884.725387,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-7.682950462774074e-128,0.0,280.01524640125837
1732527884.7595708,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-2.2596913125806097e-128,0.0,280.009050808593
1732527884.793674,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-6.64615091935473e-129,0.0,280.0028797149217
1732527884.8278499,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-1.9547502703984493e-129,0.0,279.996733123782
1732527884.8624032,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-5.749265501171909e-130,0.0,279.9906110387441
1732527884.896458,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-1.6909604415211497e-130,0.0,279.98451346341056
1732527884.9305978,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-4.973413063297497e-131,0.0,279.97844040141734
1732527884.963854,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-1.4627685480286753e-131,0.0,279.97239185643275
1732527884.998212,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-4.302260435378457e-132,0.0,279.9663678321584
1732527885.0325608,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-1.265370716287781e-132,0.0,279.9603683323293
1732527885.066028,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-3.721678577317003e-133,0.0,279.95439336071354
1732527885.100408,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-1.0946113462697068e-133,0.0,279.94844292111213
1732527885.133769,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-3.219445136087373e-134,0.0,279.9425170173601
1732527885.168112,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-9.468956282609915e-135,0.0,279.9366156533259
1732527885.203296,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-2.7849871419440926e-135,0.0,279.9307388329116
1732527885.2373009,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-8.191138652776736e-136,0.0,279.9248865600528
1732527885.270602,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-2.4091584272872754e-136,0.0,279.9190588387191
1732527885.303842,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-7.085760080256694e-137,0.0,279.9132556729141
1732527885.338024,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-2.0840470824284394e-137,0.0,279.9074770666753
1732527885.3723872,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-6.129550242436584e-138,0.0,279.90172302407393
1732527885.406635,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-1.8028088948342883e-138,0.0,279.8959935492159
1732527885.440198,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-5.302379102453787e-139,0.0,279.8902886462408
1732527885.474607,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-1.5595232654275855e-139,0.0,279.88460831932264
1732527885.508019,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-4.586833133610544e-140,0.0,279.8789525726698
1732527885.542465,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-1.349068568708984e-140,0.0,279.87332141052497
1732527885.576799,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-3.96784873149701e-141,0.0,279.86771483716524
1732527885.609921,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-1.1670143327932382e-141,0.0,279.8621328569021
1732527885.6439302,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-3.432395096450698e-142,0.0,279.85657547408164
1732527885.678161,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-1.0095279695443232e-142,0.0,279.8510426930843
1732527885.712343,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-2.969199910424478e-143,0.0,279.84553451832517
1732527885.74651,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-8.732940913013171e-144,0.0,279.8400509542542
1732527885.780461,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-2.568512033239167e-144,0.0,279.8345920053554
1732527885.814667,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-7.554447156585781e-145,0.0,279.82915767614764
1732527885.84768,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-2.2218962225252302e-145,0.0,279.8237479711847
1732527885.8816562,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-6.534988889780087e-146,0.0,279.8183628950547
1732527885.915848,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-1.922055555817672e-146,0.0,279.8130024523806
1732527885.9499469,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-5.65310457593433e-147,0.0,279.8076666478199
1732527885.98399,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-1.6626778164512738e-147,0.0,279.8023554860646
1732527886.017945,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-4.8902288719155075e-148,0.0,279.79706897184155
1732527886.052129,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-1.4383026093869143e-148,0.0,279.79180710991204
1732527886.086232,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-4.23030179231445e-149,0.0,279.7865699050724
1732527886.118154,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-1.244206409504251e-149,0.0,279.7813573621528
1732527886.150141,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-3.6594306161889707e-150,0.0,279.7761694860185
1732527886.1911309,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-1.0763031224085207e-150,0.0,279.77100628156893
1732527886.22487,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-3.165597418848591e-151,0.0,279.7658677537382
1732527886.257043,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-9.310580643672323e-152,0.0,279.7607539074945
1732527886.291349,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-2.7384060716683307e-152,0.0,279.75566474784097
1732527886.324809,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-8.054135504906852e-153,0.0,279.7506002798141
1732527886.357872,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-2.368863383796133e-153,0.0,279.7455605084853
1732527886.391962,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-6.967245246459209e-154,0.0,279.74054543895977
1732527886.425981,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-2.049189778370355e-154,0.0,279.7355550763769
1732527886.460088,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-6.0270287599128124e-155,0.0,279.73058942590984
1732527886.493421,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-1.7726555176214144e-155,0.0,279.7256484927659
1732527886.527628,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-5.213692698886512e-156,0.0,279.72073228218596
1732527886.560666,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-1.5334390290842684e-156,0.0,279.7158407994443
1732527886.594476,"(0.8, 0.0, 1.0, 0.9, 20)",0.09999999999999996,-4.510114791424315e-157,0.0,279.7109740498492
